id,state.code,name,full_code,city.code,city.name
871,17,Tepoztlán,17020,28,Cuernavaca
872,17,Tetecala,17021
941,19,San Nicolás de los Garza,19046,31,Monterrey
874,17,Tlalnepantla,17023
875,17,Tlaltizapán,17024,28,Cuernavaca
876,17,Tlaquiltenango,17025
878,17,Totolapan,17027
879,17,Xochitepec,17028,28,Cuernavaca
882,17,Zacatepec de Hidalgo,17031
884,17,Temoac,17033
885,18,Acaponeta,18001
886,18,Ahuacatlán,18002
887,18,Amatlán de Cañas,18003
888,18,Compostela,18004
891,18,Jala,18007
892,18,Xalisco,18008,30,Tepic
893,18,Del Nayar,18009
894,18,Rosamorada,18010
895,18,Ruíz,18011
897,18,San Pedro Lagunillas,18013
898,18,Santiago Ixcuintla,18015
899,18,Tecuala,18016
901,18,La Yesca,18019
903,19,Agualeguas,19002
905,19,Anáhuac,19005
907,19,Aramberri,19007
908,19,Bustamante,19008
909,19,Cadereyta Jiménez,19009,31,Monterrey
910,19,Cerralvo,19011
912,19,China,19013
914,19,Dr. Coss,19015
915,19,Dr. González,19016
918,19,Gral. Bravo,19020
921,19,Gral. Treviño,19023
924,19,Los Herreras,19027
925,19,Higueras,19028
926,19,Hualahuises,19029
927,19,Iturbide,19030
929,19,Linares,19033
930,19,Marín,19034
931,19,Mier y Noriega,19036
932,19,Mina,19037
933,19,Montemorelos,19038
935,19,Parás,19040
937,19,Los Ramones,19042
938,19,Rayones,19043
939,19,Sabinas Hidalgo,19044
942,19,Santiago,19049,31,Monterrey
943,19,Vallecillo,19050
945,20,Abejones,20001
947,20,Asunción Cacalotepec,20003
948,20,Asunción Cuyotepeji,20004
949,20,Asunción Ixtaltepec,20005
950,20,Asunción Nochixtlán,20006
953,20,Ayotzintepec,20009
954,20,El Barrio de la Soledad,20010
955,20,Calihualá,20011
956,20,Candelaria Loxicha,20012
957,20,Ciénega de Zimatlán,20013
958,20,Ciudad Ixtepec,20014
162,07,Socoltenango,07083
866,17,Miacatlán,17015
2377,21,Ahuacatlán,21006
962,20,Concepción Buenavista,20018
965,20,Cosolapa,20021
966,20,Cosoltepec,20022
967,20,Cuilápam de Guerrero,20023
969,20,Chahuites,20025
970,20,Chalcatongo de Hidalgo,20026
972,20,Heroica Ciudad de Ejutla de Crespo,20028
973,20,Eloxochitlán de Flores Magón,20029
974,20,El Espinal,20030
976,20,Fresnillo de Trujano,20032
977,20,Guadalupe Etla,20033
978,20,Guadalupe de Ramírez,20034
979,20,Guelatao de Juárez,20035
980,20,Guevea de Humboldt,20036
981,20,Mesones Hidalgo,20037
983,20,Huautepec,20040
984,20,Huautla de Jiménez,20041
985,20,Ixtlán de Juárez,20042
986,20,Juchitán de Zaragoza,20043
987,20,Loma Bonita,20044
989,20,Magdalena Jaltepec,20046
