Clave Municipio,Colonia,OC Identificada,Acumulado,2023 a 2025
15031,,Banda de San Lorenzo,1,
15031,,Cártel de Santa Rosa de Lima,1,
15031,,Cártel del Gaschicoleo,1,1
15031,,Cártel Jalisco Nueva Generación,1,1
15031,,H1A1,,1
15031,,La Nueva Empresa,1,
15031,,La Nueva Era,1,1
15031,,La Nueva Familia Michoacana,1,1
15031,,La Unión Tepito,1,1
15031,,Los Catalinos,1,1
15031,,Los Corazones,1,
15031,,Los Panchos,1,
15031, Cesteros,La Loca Tristeza Mexicana,1,
15031, Labradores,La Loca Tristeza Mexicana,1,
15031, Tlatel Xochitenco,La Loca Tristeza Mexicana,1,
15031, Xochiaca,Los Titoles,1,
15031,Acuitlapilco Primera Sección,Sindicato 22 de Octubre,1,
15031,Curtidores,Los Titoles,1,1
15031,Vidrieros,La Loca Tristeza Mexicana,1,
15031,Xochiaca,Los Titoles,,1
15032,,La Nueva Empresa,1,
15032,,La Nueva Familia Michoacana,1,1
15032,San Juan Xoconusco,La Nueva Familia Michoacana,1,1
15033,,Banda de El Monterrey,1,
15033,,Banda de El Ocra,1,
15033,,Banda de San Pedro Atzomba,1,
15033,,Banda del Duvalín,1,
15033,,Cártel de Sinaloa,1,1
15033,,Cártel de Sinaloa (Los Guzmán),1,
15033,,Cártel del Gaschicoleo,1,1
15033,,Cártel Jalisco Nueva Generación,1,1
15033,,Don Checo,1,1
15033,,El Buchanas,1,1
15033,,La Chokiza,1,1
15033,,La Empresa (Edomex),1,1
15033,,La Nueva Alianza,1,1
15033,,La Nueva Empresa,1,
15033,,La Nueva Familia Michoacana,1,1
15033,,La Unión Tepito,1,1
15033,,Los Arines,1,
15033,,Los Catalinos,1,1
15033,,Los Chimal,1,
15033,,Los Conejitos,1,1
15033,,Los Gastones,1,1
15033,,Los Maldonado,1,
15033,,Los Metros,1,
15033,,Los Molina,1,1
15033,,Los Rodolfos,1,1
15033,,Los Rojos,1,1
15033,,Los Viagra,1,1
15033,,Organización Sindical Unión 300,1,1
15033,,Sindicato Libertad,1,
15033,,Sindicato Nacional 25 de Marzo,1,1
15033,,Unión de Sindicatos y Organizaciones Nacionales,1,1
15033, Héroes de Granaditas,La Chokiza,1,
15033, Las Américas,La Chokiza,1,
15033, Los Bordos,La Yayiza,1,
15033, Los Héroes Ecatepec Sección I,La Chokiza,1,
15033, Luis Donaldo Colosio,Cártel Jalisco Nueva Generación,1,
15033, Luis Donaldo Colosio,Organización Sindical Unión 300,1,
15033, Santa Clara Coatitla,Banda de La Gorda,1,
15033, Santa María Chiconautla,Unión de Sindicatos y Organizaciones Nacionales,1,
15033, Valle de Aragón 3ra Sección Oriente,Los Masse,1,
15033,Ampliación Santa María Tulpetlac,Cártel Jalisco Nueva Generación,1,
15033,Central Michoacana,La Nueva Familia Michoacana,1,1
15033,Ciudad Azteca Sección Poniente,Fuerza Anti-Unión Tepito,1,
15033,Granjas Ecatepec 1a Sección,La Chokiza,1,1
15033,Granjas Valle de Guadalupe Sección A,Banda de Los Sapos,1,
15033,Héroes de Granaditas,La Chokiza,,1
15033,Izcalli Santa Clara,Unión de Sindicatos y Organizaciones Nacionales,1,1
15033,Jajalpa Olímpica,Organización Sindical Unión 300,,1
15033,Jardines de Morelos 5a Sección,Gestión y Organización Popular Emiliano Zapata (GOPEZ),1,1
15033,La Esperanza,La Yayiza,1,1
15033,La Presa,Los Masse,,1
15033,Las Américas,La Chokiza,,1
15033,Los Bordos,La Yayiza,,1
15033,Los Héroes Ecatepec Sección I,La Chokiza,,1
15033,Los Héroes Ecatepec Sección I,Organización Sindical Unión 300,1,1
15033,Luis Donaldo Colosio,Cártel Jalisco Nueva Generación,,1
15033,Luis Donaldo Colosio,Organización Sindical Unión 300,,1
15033,Profopec (Polígono III),Los Gaseros,1,
15033,Profopec (Polígono III),Los Palillos,1,
15033,San Cristóbal,Los Mondragón,,1
15033,Santa Clara,Los Masse,1,1
15033,Santa María Chiconautla,Los 35-Z,1,
15033,Santa María Chiconautla,Los Dámaso,1,
15033,Santa María Chiconautla,Unión de Sindicatos y Organizaciones Nacionales,,1
15033,Santa María Tulpetlac,Banda de La Gorda,1,
15033,Valle de Anáhuac Sección A,La Unión Carrillo,1,1
15033,Valle de Aragón 3ra Sección Oriente,Los Masse,,1
15034,,Cártel del Sur,1,
15035,,Cártel de Caborca,1,1
15035,,Cártel Jalisco Nueva Generación,1,1
15035,,Don Checo,1,1
15035,,El Buchanas,1,1
15035,,La Nueva Alianza,1,1
15035,,Unión de Sindicatos y Organizaciones Nacionales,1,1
15035,Santa Teresa,Cártel Jalisco Nueva Generación,1,1
15035,URBI Villa del rey,Unión de Sindicatos y Organizaciones Nacionales,1,1
15036,,Banda de El Ocra,1,
15037,,Banda de El Charal,1,
15037,,Cártel de Sinaloa,1,1
15037,,Cártel del Nuevo Imperio,1,1
15037,,La Nueva Alianza,1,1
15037,,La Nueva Empresa,1,
15037,,La Unión Tepito,1,
15037,,Las Mojarras,1,
15037,,Los Canchola,1,
15037,,Sindicato Libertad,1,
15037,Interlomas,Cártel del Nuevo Imperio,1,
15038,,Cártel de Caborca,1,1
15038,,La Nueva Alianza,1,1
15039,,Cártel de Tláhuac,1,1
15039,,Cártel del Gaschicoleo,1,1
15039,,Cártel Jalisco Nueva Generación,1,1
15039,,Fuerza Anti-Unión Tepito,1,
15039,,La Nueva Alianza,1,1
15039,,La Nueva Empresa,1,
15039,,La Nueva Familia Michoacana,1,1
15039,,La Unión Tepito,1,
15039,,Los Vázquez,1,
15039,,Sindicato 22 de Octubre,1,
15039,,Sindicato Bicentenario,1,1
15039,Plutarco Elias Calles,La Hermandad,1,
15039,Río Frío de Juárez,Banda de El Mamer,1,1
15040,,Cártel de Sinaloa,1,1
15040,,Guerreros Unidos,1,
15040,,La Nueva Familia Michoacana,1,1
15040,10 de agosto,La Nueva Empresa,1,
15041,,La Nueva Empresa,1,
15041,,La Nueva Familia Michoacana,1,1
15042,,Don Checo,1,1
15042,,La Nueva Empresa,1,
15042,,La Nueva Familia Michoacana,1,1
15042,San Francisco de Guzmán,Cártel Jalisco Nueva Generación,1,
15044,Alborada Jaltenco CTM XI,Vecino Vigilante,1,
15045,,Cártel de Sinaloa,1,1
15045,,Cártel Jalisco Nueva Generación,1,1
15045,,Don Checo,1,1
15045,,La Nueva Familia Michoacana,1,1
15045,,Los Flacos,1,
15045,,Los Maldonado,1,
15045,El Rosal,Banda del Tío Ale,1,1
15045,El Xhitey,La Nueva Familia Michoacana,1,1
15045,Las Manzanas,La Nueva Familia Michoacana,,1
15046,,Cártel de Caborca,1,1
15046,,La Nueva Alianza,1,1
15047,,La Nueva Familia Michoacana,1,1
15048,,Sindicato Bicentenario,1,1
15049,,Cártel Independiente (EDOMEX),,1
15049,,Cártel Jalisco Nueva Generación,,1
15049,,La Nueva Familia Michoacana,1,1
15050,,Los Sinaloas,1,
15051,,Cártel de Sinaloa,1,1
15051,,Cártel Jalisco Nueva Generación,1,1
15051,,La Nueva Familia Michoacana,1,1
15051,,Los Peñafieles,1,1
15052,,Guerreros Unidos,1,
15052,,La Nueva Familia Michoacana,1,1
15052,,Los Rojos,1,
15052,Malinalco,Cártel Jalisco Nueva Generación,,1
15052,San Andrés Nicolás Bravo,Cártel Independiente (EDOMEX),,1
15052,San Andrés Nicolás Bravo,Cártel Jalisco Nueva Generación,1,1
15052,San Guillermo,Cártel Jalisco Nueva Generación,,1
15052,Santa María,Cártel Jalisco Nueva Generación,,1
15053,,Banda de El Ocra,1,
15053,,Cártel Jalisco Nueva Generación,1,1
15053, San Antonio,Cártel Jalisco Nueva Generación,1,
15053,Los Álamos II,Cártel Jalisco Nueva Generación,1,1
15053,San Antonio,Cártel Jalisco Nueva Generación,,1
15054,,Banda de los Rólex,1,1
15054,,Banda Hernández,1,
15054,,Cártel de Sinaloa,1,1
15054,,Cártel de Sinaloa (Los Guzmán),1,1
15054,,Guerreros Unidos,1,
15054,,La Nueva Empresa,1,
15054,,La Nueva Familia Michoacana,1,1
15054,,Los Cuinis,1,1
15054,,Los Peñafieles,1,1
15054,,Sindicato Bicentenario,1,
15054, San Jerónimo Chicahualco,La Nueva Familia Michoacana,1,
15054, Urbano Bonanza,Los Deltas,1,
15054,"
Portofino Royal Country Club
Portofino Royal Country Club",Sindicato Bicentenario,,1
15054,Bellavista,La Nueva Familia Michoacana,1,1
15054,Lázaro Cárdenas,Banda de Metepec,1,
15054,San Jerónimo Chicahualco,La Nueva Familia Michoacana,,1
15054,San Miguel Totocuitlapilco,Los Deltas,1,1
15054,Urbano Bonanza,Los Deltas,,1
15055,,La Nueva Familia Michoacana,1,1
15055,,Los Deltas,1,1
15055,,Los Marcelinos,1,
15055,Tecuanapa,Cártel Jalisco Nueva Generación,1,1
15057,,Cártel de Caborca,1,1
15057,,Cártel de Sinaloa,1,1
15057,,Cártel del Nuevo Imperio,1,1
15057,,Cártel Jalisco Nueva Generación,1,1
15057,,Guerreros Unidos,1,
15057,,La Limpia,1,
15057,,La Nueva Alianza,1,1
15057,,La Nueva Empresa,1,
15057,,La Unión Tepito,1,1
15057,,Los Canchola,1,
15057,,Los Cholos,1,
15057,,Los Franquis,1,
15057,,Los Guapos,1,
15057,,Los Huevos,1,
15057,,Los Metros,1,
15057,,Los Oaxacos,1,
15057,,Los Perris,1,
15057,,Los Rojos,1,1
15057,,Los Tepiteños,1,
15057,,Los Tiernos,1,1
15057,,Los Viagra,1,1
15057, Colinas de San Mateo,Banda de El Charal,1,
15057, El Tejocote,Los Tiernos,1,
15057, Jardines de San Mateo,Los Tiernos,1,
15057, Lomas de San Agustín,Los Ledezmas,1,
15057, Lomas Verdes (Conjunto Lomas Verdes),Banda de El Charal,1,
15057, Lomas Verdes 1a Sección,Los Tiernos,1,
15057, Los Cuartos (San Rafael Chamapa I),Los Ledezmas,1,
15057, Praderas de San Mateo,Los Tiernos,1,
15057, San Lorenzo Totolinga,Los Ledezmas,1,
15057, Santa Cruz Acatlán,Los Tiernos,1,
15057,Colinas de San Mateo,Los Tiernos,1,1
15057,El Molinito,Los Ardillas,1,
15057,El Tejocote,Los Tiernos,,1
15057,Jardines de San Mateo,Los Tiernos,,1
15057,Lomas de Tecamachalco,Las Mojarras,1,
15057,Lomas de Tecamachalco,Sindicato Libertad,1,
15057,Lomas Verdes 1a Sección,Los Tiernos,,1
15057,Lomas Verdes 4a Sección,Los Ledezmas,1,
15057,Parque de la Herradura,Cártel de Sinaloa,1,1
15057,Praderas de San Mateo,Los Tiernos,,1
15057,Progreso,Cártel del Nuevo Imperio,1,1
15057,Rincón Verde,Banda de El Charal,1,
15057,Santa Cruz Acatlán,Los Tiernos,,1
15057,Santiago Tepatlaxco,Banda del Paraje Las Rosas,1,
15058,,Banda de Neza Bordo,1,
15058,,Banda del Domingo,1,
15058,,Banda del Gigan,1,
15058,,Banda del Güero Fresa,,1
15058,,Cártel de Tláhuac,1,
15058,,Cártel Jalisco Nueva Generación,1,1
15058,,Fuerza Anti-Unión Tepito,1,
15058,,H1A1,,1
15058,,La Chokiza,1,1
15058,,La Hermandad,1,
15058,,La Nueva Empresa,1,
15058,,La Nueva Familia Michoacana,1,1
15058,,La Unión Tepito,1,1
15058,,Los Catalinos,1,1
15058,,Los Conejitos,1,1
15058,,Los Corazones,1,
15058,,Los Mazos,1,1
15058,,Los Metros,1,
15058,,Los Peñafieles,1,1
15058,,Los Rodolfos,1,1
15058,,Los Rojos,1,1
15058,,Los Viagra,1,1
15058,,Organización Sindical Unión 300,1,1
15058, Bosques de Aragón,La Unión Tepito,1,
15058, Maravillas,Cártel Jalisco Nueva Generación,1,
15058,Benito Juárez (La Aurora),La Unión Tepito,1,
15058,Benito Juárez (La Aurora),Los Mazos,1,1
15058,Bosques de Aragón,La Unión Tepito,,1
15058,Evolución,Organización de Don Pilo,1,
15058,Las Palmas,Cártel Jalisco Nueva Generación,1,1
15058,Maravillas,Cártel Jalisco Nueva Generación,,1
15058,Metropolitana Primera Sección,Banda Metropolitana,1,
15058,Pavón,Banda de Los Lecheros,1,1
15059,,Banda de El Ocra,1,
15059,,El Buchanas,1,1
15059,,La Empresa (Edomex),1,1
15060,,Cártel de Caborca,1,1
15060,,Cártel del Nuevo Imperio,1,1
15060,,Cártel Jalisco Nueva Generación,1,1
15060,,La Nueva Alianza,1,1
15060,,La Nueva Empresa,1,
15060,,La Nueva Familia Michoacana,1,1
15060,,Los Metros,1,
15060,,Los Peluches,1,1
15060, Libertad 1a. Sección,Cártel Jalisco Nueva Generación,1,
15060, Lomas de Guadalupe,Cártel Jalisco Nueva Generación,1,
15060, San Ildefonso,Cártel Jalisco Nueva Generación,1,
15060, San José el Vidrio,M4,1,
15060,El Trafico,Cártel Jalisco Nueva Generación,1,
15060,El Trafico,M4,1,1
15060,Hidalgo,Mara Salvatrucha,1,1
15060,Libertad 1a. Sección,Cártel Jalisco Nueva Generación,,1
15060,Lomas de Guadalupe,Cártel Jalisco Nueva Generación,,1
15060,San Ildefonso,Cártel Jalisco Nueva Generación,,1
15060,San José el Vidrio,M4,,1
15060,Santa María Magdalena Cahuacán,Los Reyes Roa,1,
15061,,Don Checo,1,1
15062,,Cártel de Sinaloa,1,1
15062,,La Nueva Familia Michoacana,1,1
15062,,Los Canchola,1,
15062,,Los Marcelinos,1,
15062,La Marquesa,Cártel Jalisco Nueva Generación,1,1
15062,San Pedro Cholula,Los Palacios,1,1
15063,,Cártel Independiente (EDOMEX),,1
15063,,Cártel Jalisco Nueva Generación,,1
15063,,Guerreros Unidos,1,
15063,,Los Rojos,1,
15063, Tlecuilco,Cártel Jalisco Nueva Generación,1,
15063,Ocuilán de Arteaga,Cártel Jalisco Nueva Generación,1,1
15063,Santa Cruz Tezontepec,La Nueva Familia Michoacana,1,1
15063,Tlecuilco,Cártel Jalisco Nueva Generación,,1
15064,,La Nueva Familia Michoacana,1,1
15065,,Banda de El Monterrey,1,
15065,,Los Águila,1,
15065,,Los Herederos del Diablo,1,
15065,,Los Talibanes,1,
15066,,Guerreros Unidos,1,
15066,,La Nueva Empresa,1,
15066,,La Nueva Familia Michoacana,1,1
15067,,La Nueva Empresa,1,
15068,,Cártel del Sur,1,
15068,,Los Águila,1,
15070,,Banda de El Misael,1,
15070,,Cártel del Gaschicoleo,1,1
15070,,H1A1,,1
15070,,La Nueva Familia Michoacana,1,1
15070,,Los Rodolfos,1,1
15070,,Sindicato 22 de Octubre,1,
15070, Conjunto la Paz,La Nueva Empresa,1,
15070, Ejidal El Pino,La Nueva Empresa,1,
15070, Los Reyes Acaquilpan Centro,La Sombra,1,
15070, Magdalena de Los Reyes,Alianza Mexicana de Organizaciones Sociales (AMOS),1,
15070,Lomas de San Sebastián,Cártel Jalisco Nueva Generación,1,
15070,Los Reyes Acaquilpan Centro,Alianza Mexicana de Organizaciones Sociales (AMOS),1,1
15070,Los Reyes Acaquilpan Centro,La Nueva Empresa,1,
15070,Magdalena de Los Reyes,Alianza Mexicana de Organizaciones Sociales (AMOS),,1
15070,Valle de los Reyes,La Sombra,1,
15071,,La Nueva Familia Michoacana,1,1
15071,,Los Maldonado,1,
15073,,La Nueva Familia Michoacana,1,1
15074,,Sindicato Bicentenario,1,1
15074,Calvario Buenavista,La Nueva Empresa,1,
15075,,Banda de La Gorda,1,
15075,,Los Águila,1,
15076,,La Nueva Empresa,1,
15076,,La Nueva Familia Michoacana,1,1
15076,,Los Marcelinos,1,
15076,La Concepción,Cártel Jalisco Nueva Generación,1,1
15076,La Concepción,La Nueva Familia Michoacana,1,1
15077,,La Nueva Empresa,1,
15077,,La Nueva Familia Michoacana,1,1
15078,,La Nueva Familia Michoacana,1,1
15078,Santo Tomás de los Plátanos,La Nueva Familia Michoacana,1,1
15079,,La Nueva Familia Michoacana,1,1
15079,,Los Maldonado,1,
15080,,Cártel Jalisco Nueva Generación,1,
15080,,La Nueva Empresa,1,
15080,,La Nueva Familia Michoacana,1,1
15081,,Banda de El Español,1,
15081,,Banda de El Monterrey,1,
15081,,Banda de El Ocra,1,
15081,,Banda de San Pedro Atzomba,1,
15081,,Cártel 2 de Abril,1,1
15081,,Cártel Jalisco Nueva Generación,1,1
15081,,El Buchanas,1,1
15081,,La Empresa (Edomex),1,1
15081,,La Nueva Empresa,1,
15081,,La Unión Tepito,1,1
15081,,Los Chimal,1,
15081,,Los Conejitos,1,1
15081,,Los Metros,1,
15081,,Los Molina,1,1
15081,,Los Vázquez,1,
15081,,Organización Sindical Unión 300,1,1
15081,,Sindicato Nacional 25 de Marzo,1,1
15081,,Unión de Sindicatos y Organizaciones Nacionales,1,1
15081, Rancho la Capilla,Banda de Tecámac,1,
15081,Los Héroes Tecámac,Organización Sindical Unión 300,1,1
15081,Ojo de Agua,Cártel del Nuevo Imperio,1,
15081,Ojo de Agua,La Unión Tepito,1,1
15081,Santa Cruz Tecámac,Banda de Tecámac,1,
15082,,Cárteles Unidos,1,1
15082,,La Nueva Familia Michoacana,1,1
15082,,Los Hermanos Sánchez,1,1
15082,,Los Viagra,1,1
15082,Bejucos de Sánchez Colin,La Nueva Empresa,1,
15082,Lodo Prieto,La Nueva Familia Michoacana,1,1
15083,,Banda de Temamatla,1,
15085,,La Nueva Familia Michoacana,1,1
15086,,La Nueva Empresa,1,
15086,,La Nueva Familia Michoacana,1,1
15087,,La Nueva Empresa,1,
15087,,La Nueva Familia Michoacana,1,1
15088,,La Nueva Familia Michoacana,1,1
15088, San Mateo,La Nueva Familia Michoacana,1,
15088, San Pedro Ejido Tecomatlán,La Nueva Empresa,1,
15088,La Trinidad,La Nueva Familia Michoacana,1,1
15088,San Mateo,La Nueva Familia Michoacana,,1
15088,Santa Ana Ixtlahuatzingo (Santa Ana),La Nueva Empresa,1,
15090,,Cártel Jalisco Nueva Generación,1,1
15090,,Guerreros Unidos,1,
15090,,Los Deltas,1,1
15090,San Pedro Zictepec,La Nueva Familia Michoacana,1,1
15091,,Cártel del Nuevo Imperio,1,1
15091,,Cártel Jalisco Nueva Generación,1,1
15091,,El Buchanas,1,1
15091,,La Nueva Alianza,1,1
15091,,Los Abelardos,1,1
15091,,Los Juniors,1,1
15091,Santa María Caliacac,Banda de Santa María Caliacac,1,
15091,Tlatenco,Banda de Tlatenco,1,
15093,,Cártel Jalisco Nueva Generación,1,
15093,,Los Águila,1,
15093,,Los Talibanes,1,
15095,,Cártel de Los Beltrán Leyva,,1
15095,,Cártel Jalisco Nueva Generación,1,1
15095,,El Buchanas,1,1
15095,,Los Colombianos,1,1
15095,,M4,1,1
15096,,Banda de El Ocra,1,
15096,,Organización Sindical Unión 300,1,1
15096,,Sindicato Nacional 25 de Marzo,1,1
15097,,La Nueva Familia Michoacana,1,1
15097,Ojo de Agua,La Nueva Empresa,1,
15099,,Cártel Jalisco Nueva Generación,1,
15099,,La Nueva Empresa,1,
15099,,La Nueva Familia Michoacana,1,1
15099,,Los Panchos,1,
15099,,Pueblos Unidos,1,
15099, San Jerónimo Amanalco,Los Talibanes,1,
15099,Embotelladores,Mara Salvatrucha,1,1
15099,Salitrería,Los Souverbielle,1,1
15099,San Diego,Banda de La Placa,1,
15099,San Jerónimo Amanalco,Los Águila,1,
15099,San Joaquín Coapango,Los Talibanes,1,
15099,Xala,Banda de La Magdalena Panoaya,1,
15100,Tequisistlán,Los Águila,1,
15100,Tequisistlán,Los Talibanes,1,
15101,,Cártel Jalisco Nueva Generación,1,1
15101,,Guerreros Unidos,1,
15101,,La Unión Tepito,1,1
15101,Guadalupe Yancuictlalpan (Gualupita),Cártel Jalisco Nueva Generación,1,1
15101,Santiago Tianguistenco de Galeana,La Nueva Empresa,1,
15101,Tlacomulco,Los Marcelinos,1,
15103,,El Diablo,1,1
15103,,Los Tlalmanalcos,1,
15103,,Sindicato 22 de Octubre,1,
15103,La Cañada,La Nueva Empresa,1,
15104,,Banda del Pejotas,1,
15104,,Banda Vallejo,1,
15104,,Cártel de Caborca,1,1
15104,,Cártel de Sinaloa,1,1
15104,,Cártel del Nuevo Imperio,1,1
15104,,Cártel Jalisco Nueva Generación,1,1
15104,,El Buchanas,1,1
15104,,La Hermandad,1,
15104,,La Nueva Alianza,1,1
15104,,La Nueva Empresa,1,
15104,,Los Cholos,1,
15104,,Los Discos,1,1
15104,,Los Franquis,1,
15104,,Los Guapos,1,
15104,,Los Huevos,1,
15104,,Los Ledezmas,1,
15104,,Los Metros,1,
15104,,Los Oaxacos,1,
15104,,Los Peluches,1,1
15104,,Los Perris,1,
15104,,Los Rojos,1,1
15104,,Los Tepiteños,1,
15104,,Los Tiernos,1,1
15104,,Los Viagra,1,1
15104,,M4,1,1
15104,,Unión de Sindicatos y Organizaciones Nacionales,1,1
15104,Los Reyes Ixtacala 1ra. Sección,Los Quemados,1,1
15104,Reforma Urbana,Serrano,1,1
15104,San Pedro Barrientos,La Unión Tepito,1,
15104,Valle Dorado,Los Ardillas,1,
15105,,Guerreros Unidos,1,1
15105,,La Nueva Empresa,1,
15105,,La Nueva Familia Michoacana,1,1
15105,San Pedro Limón,Cártel Jalisco Nueva Generación,1,1
15106,,Banda de Los Sapos,1,
15106,,Banda del Emilio,1,
15106,,Cártel de Sinaloa,1,1
15106,,Cártel Jalisco Nueva Generación,1,1
15106,,Guerreros Unidos,1,
15106,,La Línea,1,1
15106,,La Loca Tristeza Mexicana,1,1
15106,,La Nueva Familia Michoacana,1,1
15106,,Los Alfas (CJNG),1,1
15106,,Los Bigus,1,1
15106,,Los Deltas,1,1
15106,,Los Jasso,1,1
15106,,Los Paisas,1,1
15106,,Los Peñafieles,1,1
15106,,Los Pizzeros,1,1
15106,,Sindicato Bicentenario,1,1
15106, El Seminario 1a Sección,La Nueva Familia Michoacana,1,
15106, San Lorenzo Tepaltitlán Centro,La Nueva Empresa,1,
15106, San Mateo Otzacatipan,La Nueva Familia Michoacana,1,
15106, San Pedro Totoltepec,Los Chilangos (EDOMEX),1,
15106,Cacalomacan,Los Marcelinos,1,
15106,Centro,La Nueva Familia Michoacana,1,1
15106,El Seminario 1a Sección,La Nueva Familia Michoacana,,1
15106,Los Ángeles,Los Betos,1,
15106,San Felipe Tlalmimilopan,La Nueva Empresa,1,
15106,San José Guadalupe Otzacatipan,Los Chilangos (EDOMEX),1,1
15106,San Mateo Otzacatipan,La Nueva Familia Michoacana,,1
15106,San Pedro Totoltepec,Los Chilangos (EDOMEX),,1
15106,Valle Verde,Banda de Valle Verde,1,
15107,,La Nueva Empresa,1,
15107,,La Nueva Familia Michoacana,1,1
15107,El Zapote,La Nueva Familia Michoacana,1,1
15108,,Cártel del Nuevo Imperio,1,1
15108,,El Buchanas,1,1
15108,,La Empresa (Edomex),1,1
15108, Santiago Teyahualco,Los Malportados,1,
15108,INFONAVIT C.T.M. San Pablo Tultepec,Los Malportados,1,1
15108,San Marcos,Los Rickys,1,
15108,Santiago Teyahualco,Los Malportados,,1
15109,,Cártel de Caborca,1,1
15109,,Cártel de Sinaloa,1,1
15109,,Cártel del Nuevo Imperio,1,1
15109,,Cártel Jalisco Nueva Generación,1,1
15109,,El Buchanas,1,1
15109,,La Chokiza,1,1
15109,,La Empresa (Edomex),1,1
15109,,Los Arines,1,
15109,,Los Flacos,1,
15109,,Los Peluches,1,1
15109,Fuentes del Valle,Los Gastones,1,1
15109,San Mateo Cuautepec,La Chokiza,1,1
15110,,Cártel de Sinaloa,1,1
15110,,Cártel Jalisco Nueva Generación,1,
15110,,Guerreros Unidos,1,
15110,,La Nueva Empresa,1,
15110,,La Nueva Familia Michoacana,1,1
15110,,Los Rodolfos,1,1
15110,Valle de Bravo,La Nueva Familia Michoacana,1,1
15111,San Pablo Malacatepec,La Nueva Familia Michoacana,1,1
15112,,La Nueva Familia Michoacana,1,1
15112,,Los Abelardos,1,1
15112,San Lucas,La Nueva Empresa,1,
15113,,La Nueva Familia Michoacana,1,1
15113, Villa Guerrero,La Nueva Empresa,1,
15113,Coxcacuaco,La Nueva Empresa,1,
15114,,La Nueva Empresa,1,
15114,,La Nueva Familia Michoacana,1,1
15115,,La Nueva Empresa,1,
15115,,La Nueva Familia Michoacana,1,1
15116,,Guerreros Unidos,1,
15116,,La Nueva Empresa,1,
15116,,La Nueva Familia Michoacana,1,1
15117,,La Nueva Familia Michoacana,1,1
15117,Gama de la Paz,La Nueva Empresa,1,
15118,,Cártel de Sinaloa,1,1
15118,,Cártel Jalisco Nueva Generación,1,1
15118,,La Loca Tristeza Mexicana,1,1
15118,,La Nueva Empresa,1,
15118,,La Nueva Familia Michoacana,1,1
15118,,Los Peñafieles,1,1
15118,,Sindicato Bicentenario,1,1
15118,San Luis Mextepec,Los Alfas (CJNG),1,1
15119,,Cártel Independiente (EDOMEX),,1
15119,,Cártel Jalisco Nueva Generación,,1
15120,,Banda de Los Sapos,1,
15120,,Cártel de Sinaloa (Los Guzmán),1,
15120,,Cártel Jalisco Nueva Generación,1,1
15120,,El Buchanas,1,1
15120,,La Nueva Familia Michoacana,1,1
15120,,Los Conejitos,1,1
15120,,Organización Sindical Unión 300,1,1
15120,,Sindicato Nacional 25 de Marzo,1,1
15120,,Unión de Sindicatos y Organizaciones Nacionales,1,1
15120, Santo Tomás,Cártel Jalisco Nueva Generación,1,
15120,Arbolada los Sauces,Cártel Jalisco Nueva Generación,1,1
15120,Santiago 2a. Sección,Banda de El Ocra,1,
15120,Santo Tomás,Cártel Jalisco Nueva Generación,,1
15121,,Banda Vallejo,1,
15121,,Cártel de Caborca,1,1
15121,,Cártel de Sinaloa,1,1
15121,,Cártel del Nuevo Imperio,1,
15121,,Cártel Jalisco Nueva Generación,1,1
15121,,El Buchanas,1,1
15121,,La Nueva Alianza,1,1
15121,,La Nueva Familia Michoacana,1,1
15121,,Los Flacos,1,
15121,,Los Gastones,1,1
15121,,Los Metros,1,
15121,,Los Rojos,1,1
15121,,Los Viagra,1,1
15121,,M4,1,1
15121,,Unión de Sindicatos y Organizaciones Nacionales,1,1
15122,,Cártel de Sinaloa,1,
15122,,Cártel de Tláhuac,1,1
15122,,Cártel Jalisco Nueva Generación,1,1
15122,,Fuerza Anti-Unión Tepito,1,
15122,,La Madame,1,1
15122,,La Nueva Empresa,1,
15122,,La Nueva Familia Michoacana,1,1
15122,,La Unión Tepito,1,
15122,,Los Corazones,1,
15122,,Los Gastones,1,1
15122,,Los Molina,1,1
15122,,Los Rodolfos,1,1
15122,,Los Vázquez,1,
15122,,Sindicato 22 de Octubre,1,
15122,Alfredo del Mazo,Cártel Jalisco Nueva Generación,1,
15122,Guadalupana,La Empresa (Edomex),1,1
15122,San Miguel Xico,Banda del Güero Fresa,,1
15123,,La Nueva Empresa,1,
15123,,La Nueva Familia Michoacana,1,1
15124,,La Nueva Empresa,1,
15124,,La Nueva Familia Michoacana,1,1
15124,San José del Rincón,Banda de Los Guerreros,1,
16000,,Banda de la Riviera Maya,1,
16000,,Cártel de Los Arellano Félix,,1
16000,,Cártel de Santa Rosa de Lima,1,1
16000,,Cártel de Sinaloa,1,1
16000,,Cártel de Sinaloa (Los Zambada),1,1
16000,,Cártel Jalisco Nueva Generación,1,1
16000,,Cártel Michoacán Nueva Generación,1,1
16000,,Cárteles Unidos,1,1
16000,,Gente Nueva,1,
16000,,Grupo Calavera,1,1
16000,,Grupo X,1,1
16000,,Guardia Michoacana,1,
16000,,La Barredora,1,1
16000,,La Familia Michoacana,1,1
16000,,La Nueva Familia Michoacana,1,1
16000,,Los Correa,1,1
16000,,Los Cuinis,1,
16000,,Los Deltas,1,1
16000,,Los Metros,1,
16000,,Los Rojos,1,1
16000,,Los RR,1,
16000,,Los Viagra,1,1
16002,,Cártel de Tepalcatepec,1,1
16002,,Cártel Jalisco Nueva Generación,1,1
16002,,Cártel Michoacán Nueva Generación,1,1
16002,,Cárteles Unidos,1,1
