id,state.code,name,full_code,city.code,city.name
317,10,Tlahualilo,10036
318,10,Topia,10037
319,10,Vicente Guerrero,10038
320,10,Nuevo Ideal,10039
321,11,Abasolo,11001
322,11,Acámbaro,11002
323,11,San Miguel de Allende,11003
324,11,Apaseo el Alto,11004
325,11,Apaseo el Grande,11005
326,11,Atarjea,11006
327,11,Celaya,11007,57,Celaya
328,11,Manuel Doblado,11008
329,11,Comonfort,11009,57,Celaya
330,11,Coroneo,11010
331,11,Cortazar,11011
332,11,Cuerámaro,11012
333,11,Doctor Mora,11013
334,11,Dolores Hidalgo Cuna de la Independencia Nal.,11014
335,11,Guanajuato,11015
336,11,Huanímaro,11016
337,11,Irapuato,11017
338,11,Jaral del Progreso,11018
339,11,Jerécuaro,11019
340,11,León,11020,14,León
341,11,Moroleón,11021,16,Moroleón-Uriangato
342,11,Ocampo,11022
343,11,Pénjamo,11023,27,La Piedad-Pénjamo
344,11,Pueblo Nuevo,11024
345,11,Purísima del Rincón,11025,15,San Francisco del Rincón
346,11,Romita,11026
347,11,Salamanca,11027
348,11,Salvatierra,11028
349,11,San Diego de la Unión,11029
350,11,San Felipe,11030
351,11,San Francisco del Rincón,11031,15,San Francisco del Rincón
352,11,San José Iturbide,11032
353,11,San Luis de la Paz,11033
354,11,Santa Catarina,11034
355,11,Santa Cruz de Juventino Rosas,11035
356,11,Santiago Maravatío,11036
357,11,Silao,11037,14,León
358,11,Tarandacuao,11038
359,11,Tarimoro,11039
360,11,Tierra Blanca,11040
361,11,Uriangato,11041,16,Moroleón-Uriangato
362,11,Valle de Santiago,11042
363,11,Victoria,11043
364,11,Villagrán,11044,57,Celaya
365,11,Xichú,11045
366,11,Yuriria,11046
367,12,Acapulco de Juárez,12001,17,Acapulco
368,12,Ahuacuotzingo,12002
369,12,Ajuchitlán del Progreso,12003
370,12,Alcozauca de Guerrero,12004
371,12,Alpoyeca,12005
372,12,Apaxtla,12006
373,12,Arcelia,12007
374,12,Atenango del Río,12008
375,12,Atlamajalcingo del Monte,12009
376,12,Atlixtac,12010
377,12,Atoyac de Álvarez,12011
378,12,Ayutla de los Libres,12012
379,12,Azoyú,12013
380,12,Benito Juárez,12014
381,12,Buenavista de Cuéllar,12015
382,12,Coahuayutla de José María Izazaga,12016
383,12,Cocula,12017
384,12,Copala,12018
385,12,Copalillo,12019
386,12,Copanatoyac,12020
387,12,Coyuca de Benítez,12021,17,Acapulco
388,12,Coyuca de Catalán,12022
389,12,Cuajinicuilapa,12023
390,12,Cualác,12024
391,12,Cuautepec,12025
392,12,Cuetzala del Progreso,12026
393,12,Cutzamala de Pinzón,12027
394,12,Chilapa de Álvarez,12028
395,12,Chilpancingo de los Bravo,12029
396,12,Florencio Villarreal,12030
397,12,General Canuto A. Neri,12031
398,12,General Heliodoro Castillo,12032
399,12,Huamuxtitlán,12033
