Gustavo A. Madero, 909 478,,,
Seguro,,, 185 028, 20.3
Inseguro,,, 724 450, 79.7
Iztacalco, 314 124,,,
Seguro,,, 62 842, 20.0
Inseguro,,, 250 925, 79.9
Venustiano Carranza, 342 236,,,
Seguro,,, 96 915, 28.3
Inseguro,,, 243 470, 71.1
Región Sur,,,,
Benito Juárez, 343 506,,,
Seguro,,, 156 585, 45.6
Inseguro,,, 184 295, 53.7
Coyoacán, 503 843,,,
Seguro,,, 138 648, 27.5
Inseguro,,, 362 774, 72.0
La Magdalena Contreras, 187 249,,,
Seguro,,, 55 586, 29.7
Inseguro,,, 131 663, 70.3
Tlalpan, 486 064,,,
Seguro,,, 111 898, 23.0
Inseguro,,, 370 526, 76.2
Región Oriente,,,,
Iztapalapa,1 347 672,,,
Seguro,,, 185 414, 13.8
Inseguro,,,1 156 214, 85.8
Milpa Alta, 95 567,,,
Seguro,,, 32 163, 33.7
Inseguro,,, 63 009, 65.9
Tláhuac, 263 767,,,
Seguro,,, 40 915, 15.5
Inseguro,,, 221 294, 83.9
Xochimilco, 312 105,,,
Seguro,,, 58 970, 18.9
Inseguro,,, 250 434, 80.2
Región Poniente,,,,
Álvaro Obregón, 576 755,,,
Seguro,,, 121 910, 21.1
Inseguro,,, 454 845, 78.9
Azcapotzalco, 330 111,,,
Seguro,,, 90 717, 27.5
Inseguro,,, 236 694, 71.7
Cuajimalpa de Morelos, 143 920,,,
Seguro,,, 62 570, 43.5
Inseguro,,, 81 350, 56.5
Cuauhtémoc, 426 186,,,
Seguro,,, 79 227, 18.6
Inseguro,,, 345 484, 81.1
Miguel Hidalgo, 313 585,,,
Seguro,,, 116 362, 37.1
Inseguro,,, 197 223, 62.9
,,,,
Durango,,,,
Durango, 390 963,,,
Seguro,,, 242 300, 62.0
Inseguro,,, 148 663, 38.0
La Laguna2, 766 753,,,
Seguro,,, 382 691, 49.9
Inseguro,,, 384 062, 50.1
,,,,
Guanajuato,,,,
León de los Aldama,1 038 704,,,
Seguro,,, 205 753, 19.8
Inseguro,,, 832 951, 80.2
Guanajuato, 87 011,,,
Seguro,,, 17 133, 19.7
Inseguro,,, 69 878, 80.3
,,,,
Guerrero,,,,
Acapulco de Juárez, 529 886,,,
Seguro,,, 57 365, 10.8
Inseguro,,, 470 972, 88.9
Chilpancingo de los Bravo, 138 499,,,
Seguro,,, 16 259, 11.7
Inseguro,,, 122 240, 88.3
Ixtapa-Zihuatanejo, 71 708,,,
Seguro,,, 16 073, 22.4
Inseguro,,, 55 635, 77.6
,,,,
Hidalgo,,,,
Pachuca de Soto, 284 357,,,
Seguro,,, 134 366, 47.3
Inseguro,,, 147 590, 51.9
,,,,
Jalisco,,,,
Guadalajara,1 263 808,,,
Seguro,,, 202 488, 16.0
Inseguro,,,1 061 320, 84.0
Tonalá, 317 368,,,
Seguro,,, 73 407, 23.1
Inseguro,,, 243 961, 76.9
Tlajomulco de Zúñiga, 61 873,,,
Seguro,,, 16 996, 27.5
Inseguro,,, 44 877, 72.5
San Pedro Tlaquepaque, 453 932,,,
Seguro,,, 124 873, 27.5
Inseguro,,, 329 059, 72.5
Zapopan, 926 042,,,
Seguro,,, 293 016, 31.6
Inseguro,,, 633 026, 68.4
Puerto Vallarta, 168 059,,,
Seguro,,, 104 582, 62.2
Inseguro,,, 63 477, 37.8
,,,,
Estado de México,,,,
Toluca de Lerdo, 973 815,,,
Seguro,,, 159 341, 16.4
Inseguro,,, 814 474, 83.6
Ecatepec de Morelos,1 428 714,,,
Seguro,,, 106 813, 7.5
Inseguro,,,1 321 901, 92.5
Ciudad Nezahualcóyotl, 985 529,,,
Seguro,,, 223 001, 22.6
Inseguro,,, 762 528, 77.4
Naucalpan de Juárez, 711 037,,,
Seguro,,, 70 584, 9.9
Inseguro,,, 640 453, 90.1
Tlalnepantla de Baz, 596 263,,,
Seguro,,, 87 248, 14.6
Inseguro,,, 506 798, 85.0
Atizapán de Zaragoza, 447 053,,,
Seguro,,, 94 130, 21.1
Inseguro,,, 352 434, 78.8
Chimalhuacán, 492 002,,,
Seguro,,, 106 804, 21.7
Inseguro,,, 385 198, 78.3
Cuautitlán Izcalli, 450 219,,,
Seguro,,, 65 441, 14.5
Inseguro,,, 384 778, 85.5
,,,,
Michoacán de Ocampo,,,,
Morelia, 503 448,,,
Seguro,,, 96 099, 19.1
Inseguro,,, 404 934, 80.4
Uruapan, 194 467,,,
Seguro,,, 21 596, 11.1
Inseguro,,, 172 108, 88.5
Lázaro Cárdenas, 102 418,,,
Seguro,,, 40 464, 39.5
Inseguro,,, 61 216, 59.8
,,,,
Morelos,,,,
Cuernavaca, 631 359,,,
Seguro,,, 74 007, 11.7
Inseguro,,, 557 352, 88.3
,,,,
Nayarit,,,,
Tepic, 300 626,,,
Seguro,,, 161 139, 53.6
Inseguro,,, 139 487, 46.4
,,,,
Nuevo León,,,,
Monterrey, 973 403,,,
Seguro,,, 254 931, 26.2
Inseguro,,, 718 472, 73.8
San Pedro Garza García, 118 408,,,
Seguro,,, 93 852, 79.3
Inseguro,,, 24 235, 20.5
Apodaca, 386 006,,,
Seguro,,, 166 798, 43.2
Inseguro,,, 213 884, 55.4
Guadalupe, 594 340,,,
Seguro,,, 318 480, 53.6
Inseguro,,, 275 860, 46.4
General Escobedo, 289 639,,,
Seguro,,, 160 160, 55.3
Inseguro,,, 127 263, 43.9
San Nicolás de los Garza, 402 479,,,
Seguro,,, 289 043, 71.8
Inseguro,,, 112 246, 27.9
Santa Catarina, 234 047,,,
Seguro,,, 111 174, 47.5
Inseguro,,, 119 863, 51.2
,,,,
Oaxaca,,,,
Oaxaca de Juárez, 411 702,,,
Seguro,,, 105 261, 25.6
Inseguro,,, 306 441, 74.4
,,,,
Puebla,,,,
Heroica Puebla de Zaragoza,1 573 535,,,
Seguro,,, 258 103, 16.4
Inseguro,,,1 307 881, 83.1
,,,,
Querétaro,,,,
Querétaro, 651 619,,,
Seguro,,, 232 818, 35.7
Inseguro,,, 417 811, 64.1
,,,,
Quintana Roo,,,,
Cancún, 596 344,,,
Seguro,,, 82 212, 13.8
Inseguro,,, 514 132, 86.2
,,,,
San Luis Potosí,,,,
San Luis Potosí, 742 519,,,
Seguro,,, 147 992, 19.9
Inseguro,,, 594 527, 80.1
,,,,
Sinaloa,,,,
Culiacán Rosales, 527 542,,,
Seguro,,, 176 453, 33.4
Inseguro,,, 351 089, 66.6
Mazatlán, 312 792,,,
Seguro,,, 178 952, 57.2
Inseguro,,, 133 840, 42.8
Los Mochis, 202 150,,,
Seguro,,, 90 109, 44.6
Inseguro,,, 112 041, 55.4
,,,,
Sonora,,,,
Hermosillo, 612 916,,,
Seguro,,, 186 289, 30.4
Inseguro,,, 426 627, 69.6
Nogales, 168 288,,,
Seguro,,, 85 172, 50.6
Inseguro,,, 83 116, 49.4
,,,,
Tabasco,,,,
Villahermosa, 316 621,,,
Seguro,,, 35 731, 11.3
Inseguro,,, 280 890, 88.7
,,,,
Tamaulipas,,,,
Tampico, 614 252,,,
Seguro,,, 321 883, 52.4
Inseguro,,, 292 369, 47.6
Reynosa, 450 579,,,
Seguro,,, 52 982, 11.8
Inseguro,,, 397 597, 88.2
Nuevo Laredo, 277 459,,,
Seguro,,, 64 288, 23.2
Inseguro,,, 213 171, 76.8
,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl, 542 332,,,
Seguro,,, 210 676, 38.8
Inseguro,,, 330 828, 61.0
,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz, 546 933,,,
Seguro,,, 163 956, 30.0
Inseguro,,, 378 499, 69.2
Coatzacoalcos, 213 960,,,
Seguro,,, 11 799, 5.5
Inseguro,,, 202 161, 94.5
,,,,
Yucatán,,,,
Mérida, 807 945,,,
Seguro,,, 623 827, 77.2
Inseguro,,, 184 118, 22.8
,,,,
Zacatecas,,,,
Zacatecas, 184 992,,,
Seguro,,, 42 028, 22.7
Inseguro,,, 142 964, 77.3
Fresnillo, 91 969,,,
Seguro,,, 15 359, 16.7
Inseguro,,, 76 610, 83.3
