Juárez, 931 693,  ,  ,  
   Seguro,  ,  , 362 507,38.9
   Inseguro,  ,  , 569 186,61.1
  ,  ,  ,  ,  
Ciudad de México,  ,  ,  ,  
Norte3,1 619 521,  ,  ,  
   Seguro,  ,  , 79 225,4.9
   Inseguro,  ,  ,1 535 427,94.8
Sur4,1 508 052,  ,  ,  
   Seguro,  ,  , 193 886,12.9
   Inseguro,  ,  ,1 314 166,87.1
Oriente5,2 032 049,  ,  ,  
   Seguro,  ,  , 141 532,7.0
   Inseguro,  ,  ,1 890 517,93.0
Poniente6,1 753 181,  ,  ,  
   Seguro,  ,  , 211 282,12.1
   Inseguro,  ,  ,1 541 899,87.9
  ,  ,  ,  ,  
Durango,  ,  ,  ,  
Durango , 361 777,  ,  ,  
   Seguro,  ,  , 201 703,55.8
   Inseguro,  ,  , 160 074,44.2
La Laguna2, 759 120,  ,  ,  
   Seguro,  ,  , 385 431,50.8
   Inseguro,  ,  , 372 680,49.1
  ,  ,  ,  ,  
Guanajuato,  ,  ,  ,  
León de los Aldama, 963 603,  ,  ,  
   Seguro,  ,  , 212 113,22.0
   Inseguro,  ,  , 751 490,78.0
Guanajuato , 84 605,  ,  ,  
   Seguro,  ,  , 37 429,44.2
   Inseguro,  ,  , 46 484,54.9
  ,  ,  ,  ,  
Guerrero,  ,  ,  ,  
Acapulco de Juárez, 492 863,  ,  ,  
   Seguro,  ,  , 69 487,14.1
   Inseguro,  ,  , 423 376,85.9
Chilpancingo de los Bravo, 136 661,  ,  ,  
   Seguro,  ,  , 10 001,7.3
   Inseguro,  ,  , 126 243,92.4
Ixtapa-Zihuatanejo, 67 699,  ,  ,  
   Seguro,  ,  , 13 441,19.9
   Inseguro,  ,  , 53 649,79.2
  ,  ,  ,  ,  
Hidalgo,  ,  ,  ,  
Pachuca de Soto, 274 344,  ,  ,  
   Seguro,  ,  , 106 967,39.0
   Inseguro,  ,  , 167 377,61.0
  ,  ,  ,  ,  
Jalisco,  ,  ,  ,  
Guadalajara,2 875 854,  ,  ,  
   Seguro,  ,  , 837 699,29.1
   Inseguro,  ,  ,2 030 623,70.6
Puerto Vallarta, 158 770,  ,  ,  
   Seguro,  ,  , 112 869,71.1
   Inseguro,  ,  , 45 901,28.9
  ,  ,  ,  ,  
Estado de México,  ,  ,  ,  
Toluca de Lerdo, 897 489,  ,  ,  
   Seguro,  ,  , 123 267,13.7
   Inseguro,  ,  , 773 061,86.1
Ecatepec de Morelos,1 466 265,  ,  ,  
   Seguro,  ,  , 95 115,6.5
   Inseguro,  ,  ,1 371 150,93.5
Ciudad Nezahualcóyotl, 958 017,  ,  ,  
   Seguro,  ,  , 202 136,21.1
   Inseguro,  ,  , 739 092,77.1
  ,  ,  ,  ,  
Michoacán de Ocampo,  ,  ,  ,  
Morelia, 489 763,  ,  ,  
   Seguro,  ,  , 106 674,21.8
   Inseguro,  ,  , 379 737,77.5
Uruapan, 192 505,  ,  ,  
   Seguro,  ,  , 20 225,10.5
   Inseguro,  ,  , 172 280,89.5
Lázaro Cárdenas, 99 197,  ,  ,  
   Seguro,  ,  , 21 759,21.9
   Inseguro,  ,  , 77 438,78.1
  ,  ,  ,  ,  
Morelos,  ,  ,  ,  
Cuernavaca, 615 380,  ,  ,  
   Seguro,  ,  , 127 966,20.8
   Inseguro,  ,  , 487 414,79.2
  ,  ,  ,  ,  
Nayarit,  ,  ,  ,  
Tepic, 302 423,  ,  ,  
   Seguro,  ,  , 65 115,21.5
   Inseguro,  ,  , 237 308,78.5
  ,  ,  ,  ,  
Nuevo León,  ,  ,  ,  
Monterrey,2 871 668,  ,  ,  
   Seguro,  ,  , 723 522,25.2
   Inseguro,  ,  ,2 148 146,74.8
  ,  ,  ,  ,  
Oaxaca,  ,  ,  ,  
Oaxaca de Juárez, 404 798,  ,  ,  
   Seguro,  ,  , 89 288,22.1
   Inseguro,  ,  , 315 510,77.9
  ,  ,  ,  ,  
Puebla,  ,  ,  ,  
Heroica Puebla de Zaragoza,1 519 940,  ,  ,  
   Seguro,  ,  , 374 625,24.6
   Inseguro,  ,  ,1 145 315,75.4
  ,  ,  ,  ,  
Querétaro,  ,  ,  ,  
Querétaro , 634 009,  ,  ,  
   Seguro,  ,  , 211 617,33.4
   Inseguro,  ,  , 422 392,66.6
  ,  ,  ,  ,  
Quintana Roo,  ,  ,  ,  
Cancún, 555 679,  ,  ,  
   Seguro,  ,  , 104 718,18.8
   Inseguro,  ,  , 450 961,81.2
  ,  ,  ,  ,  
San Luis Potosí,  ,  ,  ,  
San Luis Potosí , 741 636,  ,  ,  
   Seguro,  ,  , 108 530,14.6
   Inseguro,  ,  , 633 106,85.4
  ,  ,  ,  ,  
Sinaloa,  ,  ,  ,  
Culiacán Rosales, 519 286,  ,  ,  
   Seguro,  ,  , 118 096,22.7
   Inseguro,  ,  , 398 220,76.7
Mazatlán, 295 095,  ,  ,  
   Seguro,  ,  , 116 482,39.5
   Inseguro,  ,  , 178 613,60.5
Los Mochis, 197 469,  ,  ,  
   Seguro,  ,  , 92 966,47.1
   Inseguro,  ,  , 104 503,52.9
  ,  ,  ,  ,  
Sonora,  ,  ,  ,  
Hermosillo, 553 693,  ,  ,  
   Seguro,  ,  , 143 627,25.9
   Inseguro,  ,  , 410 066,74.1
Nogales, 157 720,  ,  ,  
   Seguro,  ,  , 66 352,42.1
   Inseguro,  ,  , 91 368,57.9
  ,  ,  ,  ,  
Tabasco,  ,  ,  ,  
Villahermosa, 313 967,  ,  ,  
   Seguro,  ,  , 4 943,1.6
   Inseguro,  ,  , 309 024,98.4
  ,  ,  ,  ,  
Tamaulipas,  ,  ,  ,  
Tampico, 587 296,  ,  ,  
   Seguro,  ,  , 258 492,44.0
   Inseguro,  ,  , 328 804,56.0
Reynosa, 410 449,  ,  ,  
   Seguro,  ,  , 25 761,6.3
   Inseguro,  ,  , 384 003,93.6
Nuevo Laredo, 267 800,  ,  ,  
   Seguro,  ,  , 88 381,33.0
   Inseguro,  ,  , 179 419,67.0
  ,  ,  ,  ,  
Tlaxcala,  ,  ,  ,  
Tlaxcala de Xicohténcatl, 502 827,  ,  ,  
   Seguro,  ,  , 214 422,42.6
   Inseguro,  ,  , 285 607,56.8
  ,  ,  ,  ,  
Veracruz de Ignacio de la Llave,  ,  ,  ,  
Veracruz, 524 471,  ,  ,  
   Seguro,  ,  , 90 614,17.3
   Inseguro,  ,  , 430 784,82.1
Coatzacoalcos, 204 709,  ,  ,  
   Seguro,  ,  , 6 151,3.0
   Inseguro,  ,  , 198 558,97.0
  ,  ,  ,  ,  
Yucatán,  ,  ,  ,  
Mérida, 748 576,  ,  ,  
   Seguro,  ,  , 543 366,72.6
   Inseguro,  ,  , 205 210,27.4
  ,  ,  ,  ,  
Zacatecas,  ,  ,  ,  
Zacatecas , 181 121,  ,  ,  
   Seguro,  ,  , 23 865,13.2
   Inseguro,  ,  , 157 256,86.8
Fresnillo, 83 682,  ,  ,  
   Seguro,  ,  , 7 410,8.9
   Inseguro,  ,  , 75 990,90.8
