Ciudad Nezahualcóyotl, 955 578,,,
Seguro,,, 198 141,20.7
Inseguro,,, 756 246,79.1
,,,,
Michoacán de Ocampo,,,,
Morelia, 502 704,,,
Seguro,,, 124 028,24.7
Inseguro,,, 378 676,75.3
Uruapan, 194 439,,,
Seguro,,, 28 837,14.8
Inseguro,,, 165 602,85.2
Lázaro Cárdenas, 103 022,,,
Seguro,,, 20 402,19.8
Inseguro,,, 82 620,80.2
,,,,
Morelos,,,,
Cuernavaca, 594 062,,,
Seguro,,, 101 850,17.1
Inseguro,,, 485 717,81.8
,,,,
Nayarit,,,,
Tepic, 297 036,,,
Seguro,,, 136 923,46.1
Inseguro,,, 160 113,53.9
,,,,
Nuevo León,,,,
Monterrey,2 883 513,,,
Seguro,,, 858 054,29.8
Inseguro,,,2 025 459,70.2
,,,,
Oaxaca,,,,
Oaxaca de Juárez, 397 671,,,
Seguro,,, 111 948,28.2
Inseguro,,, 285 723,71.8
,,,,
Puebla,,,,
Heroica Puebla de Zaragoza,1 491 543,,,
Seguro,,, 522 375,35.0
Inseguro,,, 969 168,65.0
,,,,
Querétaro,,,,
Querétaro, 638 854,,,
Seguro,,, 271 133,42.4
Inseguro,,, 367 721,57.6
,,,,
Quintana Roo,,,,
Cancún, 521 268,,,
Seguro,,, 122 730,23.5
Inseguro,,, 398 538,76.5
,,,,
San Luis Potosí,,,,
San Luis Potosí, 727 573,,,
Seguro,,, 180 132,24.8
Inseguro,,, 543 111,74.6
,,,,
Sinaloa,,,,
Culiacán Rosales, 495 267,,,
Seguro,,, 110 130,22.2
Inseguro,,, 385 137,77.8
Mazatlán, 298 786,,,
Seguro,,, 112 732,37.7
Inseguro,,, 186 054,62.3
Los Mochis, 197 033,,,
Seguro,,, 79 408,40.3
Inseguro,,, 117 625,59.7
,,,,
Sonora,,,,
Hermosillo, 555 968,,,
Seguro,,, 161 593,29.1
Inseguro,,, 394 375,70.9
Nogales, 150 442,,,
Seguro,,, 52 607,35.0
Inseguro,,, 97 835,65.0
,,,,
Tabasco,,,,
Villahermosa, 304 412,,,
Seguro,,, 20 225,6.6
Inseguro,,, 284 187,93.4
,,,,
Tamaulipas,,,,
Tampico, 604 617,,,
Seguro,,, 281 125,46.5
Inseguro,,, 322 453,53.3
Reynosa, 421 544,,,
Seguro,,, 67 196,15.9
Inseguro,,, 354 348,84.1
Nuevo Laredo, 262 075,,,
Seguro,,, 66 389,25.3
Inseguro,,, 194 894,74.4
,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl, 489 472,,,
Seguro,,, 216 074,44.1
Inseguro,,, 265 497,54.2
,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz, 518 039,,,
Seguro,,, 75 492,14.6
Inseguro,,, 435 390,84.0
Coatzacoalcos, 203 890,,,
Seguro,,, 16 913,8.3
Inseguro,,, 186 005,91.2
 ,,,,
Yucatán,,,,
Mérida, 748 278,,,
Seguro,,, 500 681,66.9
Inseguro,,, 247 597,33.1
,,,,
Zacatecas,,,,
Zacatecas, 179 255,,,
Seguro,,, 24 945,13.9
Inseguro,,, 153 975,85.9
Fresnillo, 81 687,,,
Seguro,,, 7 090,8.7
Inseguro,,, 74 597,91.3
