Región Oriente,,,,
Iztapalapa, 1 318 161,,,
Seguro,,,  224 575,17.0
Inseguro,,, 1 091 809,82.8
Milpa Alta,  80 076,,,
Seguro,,,  34 650,43.3
Inseguro,,,  42 589,53.2
Tláhuac,  269 109,,,
Seguro,,,  53 369,19.8
Inseguro,,,  209 979,78.0
Xochimilco,  309 720,,,
Seguro,,,  78 093,25.2
Inseguro,,,  228 376,73.7
Región Poniente,,,,
Álvaro Obregón,  583 214,,,
Seguro,,,  89 148,15.3
Inseguro,,,  494 066,84.7
Azcapotzalco,  331 102,,,
Seguro,,,  89 268,27.0
Inseguro,,,  241 834,73.0
Cuajimalpa de Morelos,  136 482,,,
Seguro,,,  86 293,63.2
Inseguro,,,  49 734,36.4
Cuauhtémoc,  422 059,,,
Seguro,,,  125 427,29.7
Inseguro,,,  296 632,70.3
Miguel Hidalgo,  305 490,,,
Seguro,,,  95 212,31.2
Inseguro,,,  210 278,68.8
,,,,
Durango,,,,
Durango,  403 305,,,
Seguro,,,  227 864,56.5
Inseguro,,,  173 721,43.1
La Laguna2,  801 742,,,
Seguro,,,  385 388,48.1
Inseguro,,,  416 354,51.9
,,,,
Guanajuato,,,,
León de los Aldama, 1 075 433,,,
Seguro,,,  171 546,16.0
Inseguro,,,  903 887,84.0
Guanajuato,  90 702,,,
Seguro,,,  21 949,24.2
Inseguro,,,  68 753,75.8
,,,,
Guerrero,,,,
Acapulco de Juárez,  513 118,,,
Seguro,,,  113 239,22.1
Inseguro,,,  399 879,77.9
Chilpancingo de los Bravo,  143 832,,,
Seguro,,,  31 767,22.1
Inseguro,,,  112 065,77.9
Ixtapa-Zihuatanejo,  73 812,,,
Seguro,,,  20 576,27.9
Inseguro,,,  53 236,72.1
,,,,
Hidalgo,,,,
Pachuca de Soto,  296 081,,,
Seguro,,,  137 248,46.4
Inseguro,,,  156 329,52.8
,,,,
Jalisco,,,,
Guadalajara, 1 331 381,,,
Seguro,,,  182 123,13.7
Inseguro,,, 1 147 182,86.2
Tonalá,  344 897,,,
Seguro,,,  77 299,22.4
Inseguro,,,  267 598,77.6
Tlajomulco de Zúñiga,  63 232,,,
Seguro,,,  21 758,34.4
Inseguro,,,  41 474,65.6
San Pedro Tlaquepaque,  469 798,,,
Seguro,,,  123 656,26.3
Inseguro,,,  341 632,72.7
Zapopan,  951 769,,,
Seguro,,,  398 315,41.8
Inseguro,,,  553 454,58.2
Puerto Vallarta,  174 153,,,
Seguro,,,  115 417,66.3
Inseguro,,,  58 736,33.7
,,,,
Estado de México,,,,
Toluca de Lerdo,  999 430,,,
Seguro,,,  204 820,20.5
Inseguro,,,  794 610,79.5
Ecatepec de Morelos, 1 492 254,,,
Seguro,,,  125 054,8.4
Inseguro,,, 1 340 887,89.9
Ciudad Nezahualcóyotl, 1 018 691,,,
Seguro,,,  323 645,31.8
Inseguro,,,  695 046,68.2
Naucalpan de Juárez,  731 182,,,
Seguro,,,  103 318,14.1
Inseguro,,,  617 582,84.5
Tlalnepantla de Baz,  621 122,,,
Seguro,,,  88 367,14.2
Inseguro,,,  526 494,84.8
Atizapán de Zaragoza,  456 447,,,
Seguro,,,  130 558,28.6
Inseguro,,,  324 867,71.2
Chimalhuacán,  520 347,,,
Seguro,,,  140 266,27.0
Inseguro,,,  377 935,72.6
Cuautitlán Izcalli,  469 453,,,
Seguro,,,  99 195,21.1
Inseguro,,,  366 877,78.1
,,,,
Michoacán de Ocampo,,,,
Morelia,  513 570,,,
Seguro,,,  138 089,26.9
Inseguro,,,  373 621,72.7
Uruapan,  199 522,,,
Seguro,,,  30 835,15.5
Inseguro,,,  168 687,84.5
Lázaro Cárdenas,  204 710,,,
Seguro,,,  75 941,37.1
Inseguro,,,  122 851,60.0
,,,,
Morelos,,,,
Cuernavaca,  639 584,,,
Seguro,,,  78 704,12.3
Inseguro,,,  560 880,87.7
,,,,
Nayarit,,,,
Tepic,  314 304,,,
Seguro,,,  177 838,56.6
Inseguro,,,  135 619,43.1
,,,,
Nuevo León,,,,
Monterrey, 1 010 715,,,
Seguro,,,  274 031,27.1
Inseguro,,,  736 684,72.9
San Pedro Garza García,  113 533,,,
Seguro,,,  100 242,88.3
Inseguro,,,  13 291,11.7
Apodaca,  385 169,,,
Seguro,,,  195 962,50.9
Inseguro,,,  182 664,47.4
Guadalupe,  600 593,,,
Seguro,,,  308 143,51.3
Inseguro,,,  292 450,48.7
General Escobedo,  284 386,,,
Seguro,,,  168 674,59.3
Inseguro,,,  113 536,39.9
San Nicolás de los Garza,  428 766,,,
Seguro,,,  292 233,68.2
Inseguro,,,  136 533,31.8
Santa Catarina,  231 491,,,
Seguro,,,  126 267,54.5
Inseguro,,,  105 224,45.5
,,,,
Oaxaca,,,,
Oaxaca de Juárez,  414 012,,,
Seguro,,,  116 612,28.2
Inseguro,,,  294 975,71.2
,,,,
Puebla,,,,
Heroica Puebla de Zaragoza, 1 584 950,,,
Seguro,,,  282 297,17.8
Inseguro,,, 1 302 653,82.2
,,,,
Querétaro,,,,
Querétaro,  690 608,,,
Seguro,,,  352 732,51.1
Inseguro,,,  333 734,48.3
,,,,
Quintana Roo,,,,
Cancún,  613 962,,,
Seguro,,,  72 700,11.8
Inseguro,,,  540 607,88.1
,,,,
San Luis Potosí,,,,
San Luis Potosí,  766 397,,,
Seguro,,,  99 525,13.0
Inseguro,,,  666 872,87.0
,,,,
Sinaloa,,,,
Culiacán Rosales,  535 886,,,
Seguro,,,  190 395,35.5
Inseguro,,,  345 491,64.5
Mazatlán,  307 897,,,
Seguro,,,  150 057,48.7
Inseguro,,,  154 093,50.0
Los Mochis,  219 394,,,
Seguro,,,  132 035,60.2
Inseguro,,,  87 359,39.8
,,,,
Sonora,,,,
Hermosillo,  613 445,,,
Seguro,,,  193 750,31.6
Inseguro,,,  418 784,68.3
Nogales,  176 132,,,
Seguro,,,  67 364,38.2
Inseguro,,,  108 768,61.8
,,,,
Tabasco,,,,
Villahermosa,  331 732,,,
Seguro,,,  42 249,12.7
Inseguro,,,  287 855,86.8
,,,,
Tamaulipas,,,,
Tampico,  629 258,,,
Seguro,,,  396 511,63.0
Inseguro,,,  232 747,37.0
Reynosa,  481 019,,,
Seguro,,,  102 942,21.4
Inseguro,,,  374 753,77.9
Nuevo Laredo,  285 077,,,
Seguro,,,  116 953,41.0
Inseguro,,,  167 669,58.8
,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl,  517 441,,,
Seguro,,,  276 839,53.5
Inseguro,,,  238 195,46.0
,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz,  555 405,,,
Seguro,,,  206 436,37.2
Inseguro,,,  347 560,62.6
Coatzacoalcos,  223 998,,,
Seguro,,,  24 962,11.1
Inseguro,,,  199 036,88.9
,,,,
Yucatán,,,,
Mérida,  816 136,,,
Seguro,,,  615 594,75.4
Inseguro,,,  200 542,24.6
,,,,
Zacatecas,,,,
Zacatecas,  193 884,,,
Seguro,,,  27 338,14.1
Inseguro,,,  166 546,85.9
Fresnillo,  88 415,,,
Seguro,,,  4 340,4.9
Inseguro,,,  83 848,94.8
