Seguro,,, 132 193, 13.7
Inseguro,,, 830 238, 86.3
Ecatepec de Morelos,1 419 626,,,
Seguro,,, 36 616, 2.6
Inseguro,,,1 383 010, 97.4
Ciudad Nezahualcóyotl, 986 624,,,
Seguro,,, 230 677, 23.4
Inseguro,,, 755 947, 76.6
Naucalpan de Juárez, 698 649,,,
Seguro,,, 41 905, 6.0
Inseguro,,, 656 744, 94.0
Tlalnepantla de Baz, 598 296,,,
Seguro,,, 75 014, 12.5
Inseguro,,, 523 282, 87.5
Cuautitlán, 112 710,,,
Seguro,,, 31 391, 27.9
Inseguro,,, 81 319, 72.1
Atizapán de Zaragoza, 443 663,,,
Seguro,,, 94 039, 21.2
Inseguro,,, 349 624, 78.8
Chimalhuacán, 485 490,,,
Seguro,,, 105 814, 21.8
Inseguro,,, 379 676, 78.2
,,,,
Michoacán de Ocampo,,,,
Morelia, 509 677,,,
Seguro,,, 112 570, 22.1
Inseguro,,, 397 107, 77.9
Uruapan, 197 413,,,
Seguro,,, 19 418, 9.8
Inseguro,,, 175 550, 88.9
Lázaro Cárdenas, 102 396,,,
Seguro,,, 23 605, 23.1
Inseguro,,, 78 791, 76.9
,,,,
Morelos,,,,
Cuernavaca, 626 970,,,
Seguro,,, 114 165, 18.2
Inseguro,,, 511 735, 81.6
,,,,
Nayarit,,,,
Tepic, 292 102,,,
Seguro,,, 136 380, 46.7
Inseguro,,, 155 722, 53.3
,,,,
Nuevo León,,,,
Monterrey, 972 433,,,
Seguro,,, 221 463, 22.8
Inseguro,,, 744 663, 76.6
San Pedro Garza García, 114 953,,,
Seguro,,, 92 992, 80.9
Inseguro,,, 21 709, 18.9
Apodaca, 387 213,,,
Seguro,,, 145 517, 37.6
Inseguro,,, 233 647, 60.3
Guadalupe, 598 432,,,
Seguro,,, 286 417, 47.9
Inseguro,,, 312 015, 52.1
General Escobedo, 284 214,,,
Seguro,,, 152 932, 53.8
Inseguro,,, 131 282, 46.2
San Nicolás de los Garza, 405 974,,,
Seguro,,, 271 717, 66.9
Inseguro,,, 127 873, 31.5
Santa Catarina, 234 515,,,
Seguro,,, 104 797, 44.7
Inseguro,,, 129 718, 55.3
,,,,
Oaxaca,,,,
Oaxaca de Juárez, 406 541,,,
Seguro,,, 98 731, 24.3
Inseguro,,, 307 810, 75.7
,,,,
Puebla,,,,
Heroica Puebla de Zaragoza,1 577 481,,,
Seguro,,, 189 320, 12.0
Inseguro,,,1 388 161, 88.0
,,,,
Querétaro,,,,
Querétaro, 655 402,,,
Seguro,,, 271 556, 41.4
Inseguro,,, 383 846, 58.6
,,,,
Quintana Roo,,,,
Cancún, 599 038,,,
Seguro,,, 67 090, 11.2
Inseguro,,, 531 948, 88.8
,,,,
San Luis Potosí,,,,
San Luis Potosí, 762 029,,,
Seguro,,, 172 735, 22.7
Inseguro,,, 589 294, 77.3
,,,,
Sinaloa,,,,
Culiacán Rosales, 531 591,,,
Seguro,,, 191 458, 36.0
Inseguro,,, 340 133, 64.0
Mazatlán, 318 930,,,
Seguro,,, 169 054, 53.0
Inseguro,,, 149 876, 47.0
Los Mochis, 202 171,,,
Seguro,,, 74 486, 36.8
Inseguro,,, 127 685, 63.2
,,,,
Sonora,,,,
Hermosillo, 603 757,,,
Seguro,,, 144 544, 23.9
Inseguro,,, 454 476, 75.3
Nogales, 165 147,,,
Seguro,,, 78 441, 47.5
Inseguro,,, 86 706, 52.5
,,,,
Tabasco,,,,
Villahermosa, 311 443,,,
Seguro,,, 23 809, 7.6
Inseguro,,, 287 634, 92.4
,,,,
Tamaulipas,,,,
Tampico, 611 951,,,
Seguro,,, 312 607, 51.1
Inseguro,,, 299 344, 48.9
Reynosa, 452 177,,,
Seguro,,, 55 798, 12.3
Inseguro,,, 396 379, 87.7
Nuevo Laredo, 271 827,,,
Seguro,,, 75 555, 27.8
Inseguro,,, 194 306, 71.5
,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl, 539 852,,,
Seguro,,, 225 853, 41.8
Inseguro,,, 313 999, 58.2
,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz, 529 624,,,
Seguro,,, 160 322, 30.3
Inseguro,,, 369 302, 69.7
Coatzacoalcos, 210 570,,,
Seguro,,, 12 054, 5.7
Inseguro,,, 198 516, 94.3
,,,,
Yucatán,,,,
Mérida, 807 489,,,
Seguro,,, 563 430, 69.8
Inseguro,,, 244 059, 30.2
,,,,
Zacatecas,,,,
Zacatecas, 182 201,,,
Seguro,,, 30 872, 16.9
Inseguro,,, 150 250, 82.5
Fresnillo, 90 236,,,
Seguro,,, 13 687, 15.2
Inseguro,,, 76 549, 84.8
