   Inseguro,,, 78 959,79.0
  ,,,,
Morelos,,,,
Cuernavaca, 610 677,,,
   Seguro,,, 143 963,23.6
   Inseguro,,, 466 714,76.4
  ,,,,
Nayarit,,,,
Tepic, 295 046,,,
   Seguro,,, 47 576,16.1
   Inseguro,,, 247 097,83.7
  ,,,,
Nuevo León,,,,
Monterrey,2 918 179,,,
   Seguro,,, 834 423,28.6
   Inseguro,,,2 083 756,71.4
  ,,,,
Oaxaca,,,,
Oaxaca de Juárez, 400 759,,,
   Seguro,,, 68 730,17.1
   Inseguro,,, 332 029,82.9
  ,,,,
Puebla,,,,
Heroica Puebla de Zaragoza,1 507 067,,,
   Seguro,,, 415 598,27.6
   Inseguro,,,1 085 544,72.0
  ,,,,
Querétaro,,,,
Querétaro , 629 108,,,
   Seguro,,, 246 965,39.3
   Inseguro,,, 382 143,60.7
  ,,,,
Quintana Roo,,,,
Cancún, 560 804,,,
   Seguro,,, 84 907,15.1
   Inseguro,,, 475 897,84.9
  ,,,,
San Luis Potosí,,,,
San Luis Potosí , 728 539,,,
   Seguro,,, 81 079,11.1
   Inseguro,,, 642 889,88.2
  ,,,,
Sinaloa,,,,
Culiacán Rosales, 512 150,,,
   Seguro,,, 130 187,25.4
   Inseguro,,, 381 963,74.6
Mazatlán, 288 406,,,
   Seguro,,, 97 319,33.7
   Inseguro,,, 189 468,65.7
Los Mochis, 202 568,,,
   Seguro,,, 94 441,46.6
   Inseguro,,, 108 127,53.4
  ,,,,
Sonora,,,,
Hermosillo, 566 401,,,
   Seguro,,, 138 978,24.5
   Inseguro,,, 427 423,75.5
Nogales, 158 672,,,
   Seguro,,, 59 363,37.4
   Inseguro,,, 99 309,62.6
  ,,,,
Tabasco,,,,
Villahermosa, 315 875,,,
   Seguro,,, 16 332,5.2
   Inseguro,,, 298 286,94.4
  ,,,,
Tamaulipas,,,,
Tampico, 600 901,,,
   Seguro,,, 266 806,44.4
   Inseguro,,, 334 095,55.6
Reynosa, 421 886,,,
   Seguro,,, 18 395,4.4
   Inseguro,,, 403 491,95.6
Nuevo Laredo, 272 717,,,
   Seguro,,, 105 027,38.5
   Inseguro,,, 167 249,61.3
  ,,,,
Tlaxcala,,,,
Tlaxcala de Xicohténcatl, 499 957,,,
   Seguro,,, 199 838,40.0
   Inseguro,,, 300 119,60.0
  ,,,,
Veracruz de Ignacio de la Llave,,,,
Veracruz, 530 601,,,
   Seguro,,, 101 105,19.1
   Inseguro,,, 429 496,80.9
Coatzacoalcos, 209 708,,,
   Seguro,,, 13 333,6.4
   Inseguro,,, 196 375,93.6
  ,,,,
Yucatán,,,,
Mérida, 743 192,,,
   Seguro,,, 527 035,70.9
   Inseguro,,, 216 157,29.1
  ,,,,
Zacatecas,,,,
Zacatecas , 181 673,,,
   Seguro,,, 18 039,9.9
   Inseguro,,, 163 634,90.1
Fresnillo, 86 132,,,
   Seguro,,, 4 501,5.2
   Inseguro,,, 81 631,94.8
